"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-06;2348.32;2348.32;2348.32;2348.32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-09;2344.42;2344.42;2344.42;2344.42;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-10;2338.39;2338.39;2338.39;2338.39;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-11;2329.85;2329.85;2329.85;2329.85;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-12;2329.05;2329.05;2329.05;2329.05;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-13;2313.27;2313.27;2313.27;2313.27;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-16;2328.83;2328.83;2328.83;2328.83;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-17;2392.32;2392.32;2392.32;2392.32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-18;2423.44;2423.44;2423.44;2423.44;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-19;2424.41;2424.41;2424.41;2424.41;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-20;2445.18;2445.18;2445.18;2445.18;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-23;2500.53;2500.53;2500.53;2500.53;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-24;2422.87;2422.87;2422.87;2422.87;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-25;2454.3;2454.3;2454.3;2454.3;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-26;2447.3;2447.3;2447.3;2447.3;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-27;2403.66;2403.66;2403.66;2403.66;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-11-30;2370.66;2370.66;2370.66;2370.66;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-12-01;2373.23;2373.23;2373.23;2373.23;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-12-02;2369.43;2369.43;2369.43;2369.43;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-12-03;2392.32;2392.32;2392.32;2392.32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-12-04;2349.48;2349.48;2349.48;2349.48;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-12-07;2330.63;2330.63;2330.63;2330.63;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-12-08;2300.68;2300.68;2300.68;2300.68;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-12-09;2319.85;2319.85;2319.85;2319.85;0;;
